X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231
148,12991,13640,25332,12341,12991,14290,17537,22734,23383,24033,24682,14290,14939,16238,16888,17537,18187,19486,20136,20785,21435,22084,23383,24033,13640,14290,17537,18187,18837,20136,20785,21435,22734,23383,7145,7794,8444,9094,9743,10393,11042,11692,12341,13640,16238,16888,17537,18187,20136,20785,21435,22084,22734,6495,7145,7794,8444,9094,11042,11692,14939,15589,17537,18187,19486,20136,20785,5196,5846,6495,7145,7794,8444,9094,10393,11692,13640,14290,16888,17537,18187,21435,22084,4547,3897,4547,5196,7145,7794,8444,9743,10393,11042,11692,20785,21435,7794,3897,6495,7145,7794,9743,12341,5846,6495,7145,12341,2598,3248,4547,5196,12991,12341,7145,6495,2598,1949,1299,1949,2598,3248,3897,12991,12341,6495,5846,5196,4547,3897,2598,1949,1299,650,1299,1949,2598,3248,12341,11692,9743,4547,3897,3248,2598,1949,1299,650,0,650,1949,12991,12341,11692,11042,10393,9743,9094,7794,7145,6495,5196,4547,3897,3248,2598,1949,1299,650,1299,1949,11692,10393,9743,9094,8444,7794,6495,5846,5196,4547,3897,3248,2598,1949,1299,1949,9094,8444,7794,7145,6495,5846,5196,4547,3897,3248,2598,1949,9743,9094,8444,7794,7145,6495,5846,5196,4547,3897,3248,2598,10393,9743,9094,8444,7794,7145,6495,5846,5196,4547,11042,10393,9743,9094,8444,7794,7145,6495,5846,5196,7145
149,12341,12991,24682,11692,12341,13640,16888,22084,22734,23383,24033,13640,14290,15589,16238,16888,17537,18837,19486,20136,20785,21435,22734,23383,12991,13640,16888,17537,18187,19486,20136,20785,22084,22734,6495,7145,7794,8444,9094,9743,10393,11042,11692,12991,15589,16238,16888,17537,19486,20136,20785,21435,22084,5846,6495,7145,7794,8444,10393,11042,14290,14939,16888,17537,18837,19486,20136,4547,5196,5846,6495,7145,7794,8444,9743,11042,12991,13640,16238,16888,17537,20785,21435,5196,4547,3897,4547,6495,7145,7794,9094,9743,10393,11042,20136,20785,8444,4547,5846,6495,7145,9094,12991,5196,5846,6495,12991,1949,2598,3897,4547,13640,12991,7794,7145,3248,2598,1949,1299,1949,2598,3248,13640,12991,7145,6495,5846,5196,4547,3248,2598,1949,1299,650,1299,1949,2598,12991,12341,10393,5196,4547,3897,3248,2598,1949,1299,650,0,1299,13640,12991,12341,11692,11042,10393,9743,8444,7794,7145,5846,5196,4547,3897,3248,2598,1949,1299,650,1299,12341,11042,10393,9743,9094,8444,7145,6495,5846,5196,4547,3897,3248,2598,1949,1299,9743,9094,8444,7794,7145,6495,5846,5196,4547,3897,3248,2598,10393,9743,9094,8444,7794,7145,6495,5846,5196,4547,3897,3248,11042,10393,9743,9094,8444,7794,7145,6495,5846,5196,11692,11042,10393,9743,9094,8444,7794,7145,6495,5846,7794
150,11042,11692,23383,10393,11042,12341,15589,20785,21435,22084,22734,12341,12991,14290,14939,15589,16238,17537,18187,18837,19486,20136,21435,22084,11692,12341,15589,16238,16888,18187,18837,19486,20785,21435,6495,5846,6495,7145,7794,8444,9094,9743,10393,11692,14290,14939,15589,16238,18187,18837,19486,20136,20785,5846,5196,5846,6495,7145,9094,9743,12991,13640,15589,16238,17537,18187,18837,5846,5196,4547,5196,5846,6495,7145,8444,9743,11692,12341,14939,15589,16238,19486,20136,6495,5846,5196,4547,5196,5846,6495,7794,8444,9094,9743,18837,19486,9743,5846,4547,5196,5846,7794,14290,3897,4547,5196,14290,3248,2598,2598,3248,14939,14290,9094,8444,4547,3897,3248,2598,1949,1299,1949,14939,14290,8444,7794,7145,6495,5846,4547,3897,3248,2598,1949,1299,650,1299,14290,13640,11692,6495,5846,5196,4547,3897,3248,2598,1949,1299,0,14939,14290,13640,12991,12341,11692,11042,9743,9094,8444,7145,6495,5846,5196,4547,3897,3248,2598,1949,1299,13640,12341,11692,11042,10393,9743,8444,7794,7145,6495,5846,5196,4547,3897,3248,2598,11042,10393,9743,9094,8444,7794,7145,6495,5846,5196,4547,3897,11692,11042,10393,9743,9094,8444,7794,7145,6495,5846,5196,4547,12341,11692,11042,10393,9743,9094,8444,7794,7145,6495,12991,12341,11692,11042,10393,9743,9094,8444,7794,7145,9094
151,25981,26631,38323,25332,25981,27281,30528,35724,36374,37024,37673,27281,27930,29229,29879,30528,31178,32477,33126,33776,34425,35075,36374,37024,26631,27281,30528,31178,31827,33126,33776,34425,35724,36374,20136,20785,21435,22084,22734,23383,24033,24682,25332,26631,29229,29879,30528,31178,33126,33776,34425,35075,35724,19486,20136,20785,21435,22084,24033,24682,27930,28580,30528,31178,32477,33126,33776,18187,18837,19486,20136,20785,21435,22084,23383,24682,26631,27281,29879,30528,31178,34425,35075,16238,16888,17537,18187,20136,20785,21435,22734,23383,24033,24682,33776,34425,11692,15589,19486,20136,20785,22734,5846,18837,19486,20136,4547,15589,16238,17537,18187,2598,3248,8444,9094,12991,13640,14290,14939,15589,16238,16888,1299,1949,7794,8444,9094,9743,10393,11692,12341,12991,13640,14290,14939,15589,16238,650,1299,3248,8444,9094,9743,10393,11042,11692,12341,12991,13640,14939,0,650,1299,1949,2598,3248,3897,5196,5846,6495,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,2598,3897,4547,5196,5846,6495,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,14290,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,8444,9094,9743,10393,11042,11692,12341,12991,13640,14290,13640
152,25332,25981,37673,24682,25332,26631,29879,35075,35724,36374,37024,26631,27281,28580,29229,29879,30528,31827,32477,33126,33776,34425,35724,36374,25981,26631,29879,30528,31178,32477,33126,33776,35075,35724,19486,20136,20785,21435,22084,22734,23383,24033,24682,25981,28580,29229,29879,30528,32477,33126,33776,34425,35075,18837,19486,20136,20785,21435,23383,24033,27281,27930,29879,30528,31827,32477,33126,17537,18187,18837,19486,20136,20785,21435,22734,24033,25981,26631,29229,29879,30528,33776,34425,15589,16238,16888,17537,19486,20136,20785,22084,22734,23383,24033,33126,33776,11042,14939,18837,19486,20136,22084,5196,18187,18837,19486,3897,14939,15589,16888,17537,1949,2598,7794,8444,12341,12991,13640,14290,14939,15589,16238,1949,1299,7145,7794,8444,9094,9743,11042,11692,12341,12991,13640,14290,14939,15589,1299,650,2598,7794,8444,9094,9743,10393,11042,11692,12341,12991,14290,650,0,650,1299,1949,2598,3248,4547,5196,5846,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,1949,3248,3897,4547,5196,5846,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,7794,8444,9094,9743,10393,11042,11692,12341,12991,13640,12991
153,24682,25332,37024,24033,24682,25981,29229,34425,35075,35724,36374,25981,26631,27930,28580,29229,29879,31178,31827,32477,33126,33776,35075,35724,25332,25981,29229,29879,30528,31827,32477,33126,34425,35075,18837,19486,20136,20785,21435,22084,22734,23383,24033,25332,27930,28580,29229,29879,31827,32477,33126,33776,34425,18187,18837,19486,20136,20785,22734,23383,26631,27281,29229,29879,31178,31827,32477,16888,17537,18187,18837,19486,20136,20785,22084,23383,25332,25981,28580,29229,29879,33126,33776,14939,15589,16238,16888,18837,19486,20136,21435,22084,22734,23383,32477,33126,10393,14290,18187,18837,19486,21435,4547,17537,18187,18837,3248,14290,14939,16238,16888,2598,1949,7145,7794,11692,12341,12991,13640,14290,14939,15589,2598,1949,6495,7145,7794,8444,9094,10393,11042,11692,12341,12991,13640,14290,14939,1949,1299,1949,7145,7794,8444,9094,9743,10393,11042,11692,12341,13640,1299,650,0,650,1299,1949,2598,3897,4547,5196,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,1299,2598,3248,3897,4547,5196,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,7145,7794,8444,9094,9743,10393,11042,11692,12341,12991,12341
154,24033,24682,36374,23383,24033,25332,28580,33776,34425,35075,35724,25332,25981,27281,27930,28580,29229,30528,31178,31827,32477,33126,34425,35075,24682,25332,28580,29229,29879,31178,31827,32477,33776,34425,18187,18837,19486,20136,20785,21435,22084,22734,23383,24682,27281,27930,28580,29229,31178,31827,32477,33126,33776,17537,18187,18837,19486,20136,22084,22734,25981,26631,28580,29229,30528,31178,31827,16238,16888,17537,18187,18837,19486,20136,21435,22734,24682,25332,27930,28580,29229,32477,33126,14290,14939,15589,16238,18187,18837,19486,20785,21435,22084,22734,31827,32477,9743,13640,17537,18187,18837,20785,3897,16888,17537,18187,2598,13640,14290,15589,16238,3248,2598,6495,7145,11042,11692,12341,12991,13640,14290,14939,3248,2598,5846,6495,7145,7794,8444,9743,10393,11042,11692,12341,12991,13640,14290,2598,1949,1299,6495,7145,7794,8444,9094,9743,10393,11042,11692,12991,1949,1299,650,0,650,1299,1949,3248,3897,4547,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,650,1949,2598,3248,3897,4547,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,6495,7145,7794,8444,9094,9743,10393,11042,11692,12341,11692
155,23383,24033,35724,22734,23383,24682,27930,33126,33776,34425,35075,24682,25332,26631,27281,27930,28580,29879,30528,31178,31827,32477,33776,34425,24033,24682,27930,28580,29229,30528,31178,31827,33126,33776,17537,18187,18837,19486,20136,20785,21435,22084,22734,24033,26631,27281,27930,28580,30528,31178,31827,32477,33126,16888,17537,18187,18837,19486,21435,22084,25332,25981,27930,28580,29879,30528,31178,15589,16238,16888,17537,18187,18837,19486,20785,22084,24033,24682,27281,27930,28580,31827,32477,13640,14290,14939,15589,17537,18187,18837,20136,20785,21435,22084,31178,31827,9094,12991,16888,17537,18187,20136,3248,16238,16888,17537,3248,12991,13640,14939,15589,3897,3248,5846,6495,10393,11042,11692,12341,12991,13640,14290,3897,3248,5196,5846,6495,7145,7794,9094,9743,10393,11042,11692,12341,12991,13640,3248,2598,650,5846,6495,7145,7794,8444,9094,9743,10393,11042,12341,2598,1949,1299,650,0,650,1299,2598,3248,3897,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,1299,1299,1949,2598,3248,3897,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,5846,6495,7145,7794,8444,9094,9743,10393,11042,11692,11042
156,22734,23383,35075,22084,22734,24033,27281,32477,33126,33776,34425,24033,24682,25981,26631,27281,27930,29229,29879,30528,31178,31827,33126,33776,23383,24033,27281,27930,28580,29879,30528,31178,32477,33126,16888,17537,18187,18837,19486,20136,20785,21435,22084,23383,25981,26631,27281,27930,29879,30528,31178,31827,32477,16238,16888,17537,18187,18837,20785,21435,24682,25332,27281,27930,29229,29879,30528,14939,15589,16238,16888,17537,18187,18837,20136,21435,23383,24033,26631,27281,27930,31178,31827,12991,13640,14290,14939,16888,17537,18187,19486,20136,20785,21435,30528,31178,8444,12341,16238,16888,17537,19486,3897,15589,16238,16888,3897,12341,12991,14290,14939,4547,3897,5196,5846,9743,10393,11042,11692,12341,12991,13640,4547,3897,4547,5196,5846,6495,7145,8444,9094,9743,10393,11042,11692,12341,12991,3897,3248,1299,5196,5846,6495,7145,7794,8444,9094,9743,10393,11692,3248,2598,1949,1299,650,0,650,1949,2598,3248,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,1949,650,1299,1949,2598,3248,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,3248,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,5196,5846,6495,7145,7794,8444,9094,9743,10393,11042,10393
157,22084,22734,34425,21435,22084,23383,26631,31827,32477,33126,33776,23383,24033,25332,25981,26631,27281,28580,29229,29879,30528,31178,32477,33126,22734,23383,26631,27281,27930,29229,29879,30528,31827,32477,16238,16888,17537,18187,18837,19486,20136,20785,21435,22734,25332,25981,26631,27281,29229,29879,30528,31178,31827,15589,16238,16888,17537,18187,20136,20785,24033,24682,26631,27281,28580,29229,29879,14290,14939,15589,16238,16888,17537,18187,19486,20785,22734,23383,25981,26631,27281,30528,31178,12341,12991,13640,14290,16238,16888,17537,18837,19486,20136,20785,29879,30528,7794,11692,15589,16238,16888,18837,4547,14939,15589,16238,4547,11692,12341,13640,14290,5196,4547,4547,5196,9094,9743,10393,11042,11692,12341,12991,5196,4547,3897,4547,5196,5846,6495,7794,8444,9094,9743,10393,11042,11692,12341,4547,3897,1949,4547,5196,5846,6495,7145,7794,8444,9094,9743,11042,3897,3248,2598,1949,1299,650,0,1299,1949,2598,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,2598,1299,650,1299,1949,2598,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,3248,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,3897,4547,5196,5846,6495,7145,7794,8444,9094,9743,4547,5196,5846,6495,7145,7794,8444,9094,9743,10393,9743
158,20785,21435,33126,20136,20785,22084,25332,30528,31178,31827,32477,22084,22734,24033,24682,25332,25981,27281,27930,28580,29229,29879,31178,31827,21435,22084,25332,25981,26631,27930,28580,29229,30528,31178,14939,15589,16238,16888,17537,18187,18837,19486,20136,21435,24033,24682,25332,25981,27930,28580,29229,29879,30528,14290,14939,15589,16238,16888,18837,19486,22734,23383,25332,25981,27281,27930,28580,12991,13640,14290,14939,15589,16238,16888,18187,19486,21435,22084,24682,25332,25981,29229,29879,11042,11692,12341,12991,14939,15589,16238,17537,18187,18837,19486,28580,29229,6495,10393,14290,14939,15589,17537,5846,13640,14290,14939,5846,10393,11042,12341,12991,6495,5846,3248,3897,7794,8444,9094,9743,10393,11042,11692,6495,5846,2598,3248,3897,4547,5196,6495,7145,7794,8444,9094,9743,10393,11042,5846,5196,3248,3248,3897,4547,5196,5846,6495,7145,7794,8444,9743,5196,4547,3897,3248,2598,1949,1299,0,650,1299,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,3897,2598,1949,1299,650,1299,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,9094,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,3248,3897,4547,5196,5846,6495,7145,7794,8444,9094,8444
159,20136,20785,32477,19486,20136,21435,24682,29879,30528,31178,31827,21435,22084,23383,24033,24682,25332,26631,27281,27930,28580,29229,30528,31178,20785,21435,24682,25332,25981,27281,27930,28580,29879,30528,14290,14939,15589,16238,16888,17537,18187,18837,19486,20785,23383,24033,24682,25332,27281,27930,28580,29229,29879,13640,14290,14939,15589,16238,18187,18837,22084,22734,24682,25332,26631,27281,27930,12341,12991,13640,14290,14939,15589,16238,17537,18837,20785,21435,24033,24682,25332,28580,29229,10393,11042,11692,12341,14290,14939,15589,16888,17537,18187,18837,27930,28580,5846,9743,13640,14290,14939,16888,6495,12991,13640,14290,6495,9743,10393,11692,12341,7145,6495,2598,3248,7145,7794,8444,9094,9743,10393,11042,7145,6495,1949,2598,3248,3897,4547,5846,6495,7145,7794,8444,9094,9743,10393,6495,5846,3897,2598,3248,3897,4547,5196,5846,6495,7145,7794,9094,5846,5196,4547,3897,3248,2598,1949,650,0,650,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,4547,3248,2598,1949,1299,650,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,1949,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,2598,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,8444,3248,2598,3248,3897,4547,5196,5846,6495,7145,7794,3897,3248,3897,4547,5196,5846,6495,7145,7794,8444,7794
160,19486,20136,31827,18837,19486,20785,24033,29229,29879,30528,31178,20785,21435,22734,23383,24033,24682,25981,26631,27281,27930,28580,29879,30528,20136,20785,24033,24682,25332,26631,27281,27930,29229,29879,13640,14290,14939,15589,16238,16888,17537,18187,18837,20136,22734,23383,24033,24682,26631,27281,27930,28580,29229,12991,13640,14290,14939,15589,17537,18187,21435,22084,24033,24682,25981,26631,27281,11692,12341,12991,13640,14290,14939,15589,16888,18187,20136,20785,23383,24033,24682,27930,28580,9743,10393,11042,11692,13640,14290,14939,16238,16888,17537,18187,27281,27930,5196,9094,12991,13640,14290,16238,7145,12341,12991,13640,7145,9094,9743,11042,11692,7794,7145,1949,2598,6495,7145,7794,8444,9094,9743,10393,7794,7145,1299,1949,2598,3248,3897,5196,5846,6495,7145,7794,8444,9094,9743,7145,6495,4547,1949,2598,3248,3897,4547,5196,5846,6495,7145,8444,6495,5846,5196,4547,3897,3248,2598,1299,650,0,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,5196,3897,3248,2598,1949,1299,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,2598,1949,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,3248,2598,1949,2598,3248,3897,4547,5196,5846,6495,7145,7794,3897,3248,2598,3248,3897,4547,5196,5846,6495,7145,4547,3897,3248,3897,4547,5196,5846,6495,7145,7794,7145
161,18187,18837,30528,17537,18187,19486,22734,27930,28580,29229,29879,19486,20136,21435,22084,22734,23383,24682,25332,25981,26631,27281,28580,29229,18837,19486,22734,23383,24033,25332,25981,26631,27930,28580,12341,12991,13640,14290,14939,15589,16238,16888,17537,18837,21435,22084,22734,23383,25332,25981,26631,27281,27930,11692,12341,12991,13640,14290,16238,16888,20136,20785,22734,23383,24682,25332,25981,10393,11042,11692,12341,12991,13640,14290,15589,16888,18837,19486,22084,22734,23383,26631,27281,8444,9094,9743,10393,12341,12991,13640,14939,15589,16238,16888,25981,26631,3897,7794,11692,12341,12991,14939,8444,11042,11692,12341,8444,7794,8444,9743,10393,9094,8444,3248,2598,5196,5846,6495,7145,7794,8444,9094,9094,8444,2598,1949,1299,1949,2598,3897,4547,5196,5846,6495,7145,7794,8444,8444,7794,5846,650,1299,1949,2598,3248,3897,4547,5196,5846,7145,7794,7145,6495,5846,5196,4547,3897,2598,1949,1299,0,650,1299,1949,2598,3248,3897,4547,5196,5846,6495,5196,4547,3897,3248,2598,1299,650,1299,1949,2598,3248,3897,4547,5196,5846,3897,3248,2598,1949,1299,1949,2598,3248,3897,4547,5196,5846,4547,3897,3248,2598,1949,2598,3248,3897,4547,5196,5846,6495,5196,4547,3897,3248,2598,3248,3897,4547,5196,5846,5846,5196,4547,3897,3248,3897,4547,5196,5846,6495,5846
162,17537,18187,29879,16888,17537,18837,22084,27281,27930,28580,29229,18837,19486,20785,21435,22084,22734,24033,24682,25332,25981,26631,27930,28580,18187,18837,22084,22734,23383,24682,25332,25981,27281,27930,11692,12341,12991,13640,14290,14939,15589,16238,16888,18187,20785,21435,22084,22734,24682,25332,25981,26631,27281,11042,11692,12341,12991,13640,15589,16238,19486,20136,22084,22734,24033,24682,25332,9743,10393,11042,11692,12341,12991,13640,14939,16238,18187,18837,21435,22084,22734,25981,26631,7794,8444,9094,9743,11692,12341,12991,14290,14939,15589,16238,25332,25981,4547,7145,11042,11692,12341,14290,9094,10393,11042,11692,9094,7145,7794,9094,9743,9743,9094,3897,3248,4547,5196,5846,6495,7145,7794,8444,9743,9094,3248,2598,1949,1299,1949,3248,3897,4547,5196,5846,6495,7145,7794,9094,8444,6495,1299,650,1299,1949,2598,3248,3897,4547,5196,6495,8444,7794,7145,6495,5846,5196,4547,3248,2598,1949,650,0,650,1299,1949,2598,3248,3897,4547,5196,7145,5846,5196,4547,3897,3248,1949,1299,650,1299,1949,2598,3248,3897,4547,5196,4547,3897,3248,2598,1949,1299,1949,2598,3248,3897,4547,5196,5196,4547,3897,3248,2598,1949,2598,3248,3897,4547,5196,5846,5846,5196,4547,3897,3248,2598,3248,3897,4547,5196,6495,5846,5196,4547,3897,3248,3897,4547,5196,5846,5196
163,16888,17537,29229,16238,16888,18187,21435,26631,27281,27930,28580,18187,18837,20136,20785,21435,22084,23383,24033,24682,25332,25981,27281,27930,17537,18187,21435,22084,22734,24033,24682,25332,26631,27281,11042,11692,12341,12991,13640,14290,14939,15589,16238,17537,20136,20785,21435,22084,24033,24682,25332,25981,26631,10393,11042,11692,12341,12991,14939,15589,18837,19486,21435,22084,23383,24033,24682,9094,9743,10393,11042,11692,12341,12991,14290,15589,17537,18187,20785,21435,22084,25332,25981,7145,7794,8444,9094,11042,11692,12341,13640,14290,14939,15589,24682,25332,5196,6495,10393,11042,11692,13640,9743,9743,10393,11042,9743,6495,7145,8444,9094,10393,9743,4547,3897,3897,4547,5196,5846,6495,7145,7794,10393,9743,3897,3248,2598,1949,1299,2598,3248,3897,4547,5196,5846,6495,7145,9743,9094,7145,1949,1299,650,1299,1949,2598,3248,3897,4547,5846,9094,8444,7794,7145,6495,5846,5196,3897,3248,2598,1299,650,0,650,1299,1949,2598,3248,3897,4547,7794,6495,5846,5196,4547,3897,2598,1949,1299,650,1299,1949,2598,3248,3897,4547,5196,4547,3897,3248,2598,1949,1299,1949,2598,3248,3897,4547,5846,5196,4547,3897,3248,2598,1949,2598,3248,3897,4547,5196,6495,5846,5196,4547,3897,3248,2598,3248,3897,4547,7145,6495,5846,5196,4547,3897,3248,3897,4547,5196,4547
164,16238,16888,28580,15589,16238,17537,20785,25981,26631,27281,27930,17537,18187,19486,20136,20785,21435,22734,23383,24033,24682,25332,26631,27281,16888,17537,20785,21435,22084,23383,24033,24682,25981,26631,10393,11042,11692,12341,12991,13640,14290,14939,15589,16888,19486,20136,20785,21435,23383,24033,24682,25332,25981,9743,10393,11042,11692,12341,14290,14939,18187,18837,20785,21435,22734,23383,24033,8444,9094,9743,10393,11042,11692,12341,13640,14939,16888,17537,20136,20785,21435,24682,25332,6495,7145,7794,8444,10393,11042,11692,12991,13640,14290,14939,24033,24682,5846,5846,9743,10393,11042,12991,10393,9094,9743,10393,10393,5846,6495,7794,8444,11042,10393,5196,4547,3248,3897,4547,5196,5846,6495,7145,11042,10393,4547,3897,3248,2598,1949,1949,2598,3248,3897,4547,5196,5846,6495,10393,9743,7794,2598,1949,1299,650,1299,1949,2598,3248,3897,5196,9743,9094,8444,7794,7145,6495,5846,4547,3897,3248,1949,1299,650,0,650,1299,1949,2598,3248,3897,8444,7145,6495,5846,5196,4547,3248,2598,1949,1299,650,1299,1949,2598,3248,3897,5846,5196,4547,3897,3248,2598,1949,1299,1949,2598,3248,3897,6495,5846,5196,4547,3897,3248,2598,1949,2598,3248,3897,4547,7145,6495,5846,5196,4547,3897,3248,2598,3248,3897,7794,7145,6495,5846,5196,4547,3897,3248,3897,4547,3897
